Brand,Model,YOM,Engine (cc),Gear,Fuel Type,Millage(KM),Town,Date,Leasing,Condition,AIR CONDITION,POWER STEERING,POWER MIRROR,POWER WINDOW,Price
MITSUBISHI,LANCER BOX,1982,1400.0,Manual,Petrol,473000.0,Kurunegala,2025-01-17,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,9.95
MITSUBISHI,LANCER BOX,1982,1410.0,Manual,Petrol,473000.0,Dankotuwa,2025-01-17,No Leasing,USED,Available,Available,Available,Not_Available,7.5
MITSUBISHI,LANCER BOX,1983,1400.0,Manual,Petrol,462000.0,Minuwangoda,2025-01-15,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,17.14910714285714
MITSUBISHI,LANCER BOX,1982,1400.0,Manual,Petrol,473000.0,Kandy,2025-01-15,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,8.4
MITSUBISHI,LANCER BOX,1981,1400.0,Manual,Petrol,484000.0,Kandy,2025-01-13,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,11.95
MITSUBISHI,LANCER BOX,1980,1400.0,Manual,Petrol,495000.0,Boralesgamuwa,2025-01-11,No Leasing,USED,Available,Available,Not_Available,Not_Available,15.0
MITSUBISHI,LANCER BOX,1983,1400.0,Manual,Petrol,462000.0,Kurunegala,2025-01-09,Ongoing Lease,USED,Available,Not_Available,Not_Available,Not_Available,4.9
MITSUBISHI,LANCER BOX,1981,1400.0,Manual,Petrol,484000.0,Ratnapura,2025-01-08,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,10.5
MITSUBISHI,LANCER BOX,1981,1400.0,Manual,Petrol,484000.0,Ratnapura,2025-01-07,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,9.5
MITSUBISHI,LANCER BOX,1978,1200.0,Manual,Petrol,517000.0,Kiribathgoda,2025-01-05,No Leasing,USED,Available,Available,Not_Available,Not_Available,11.5
MITSUBISHI,LANCER BOX,1983,1200.0,Manual,Petrol,462000.0,Ja-Ela,2025-01-28,No Leasing,USED,Available,Available,Not_Available,Not_Available,7.1
MITSUBISHI,LANCER BOX,1986,1400.0,Manual,Petrol,429000.0,Kuliyapitiya,2025-01-28,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,7.75
MITSUBISHI,LANCER BOX,1981,1400.0,Manual,Petrol,484000.0,Avissawella,2025-01-28,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,12.5
MITSUBISHI,LANCER BOX,1983,1500.0,Manual,Petrol,462000.0,Elpitiya,2025-01-27,No Leasing,USED,Available,Not_Available,Not_Available,Available,10.25
MITSUBISHI,LANCER BOX,1984,1400.0,Manual,Petrol,451000.0,Kurunegala,2025-01-25,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,8.85
MITSUBISHI,LANCER BOX,1980,1400.0,Manual,Petrol,495000.0,Warakapola,2025-01-22,No Leasing,USED,Not_Available,Available,Not_Available,Not_Available,4.4
MITSUBISHI,LANCER BOX,1981,1400.0,Manual,Petrol,484000.0,Battaramulla,2025-01-22,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,11.6
MITSUBISHI,LANCER BOX,1979,1822.0,Manual,Petrol,506000.0,Homagama,2025-01-21,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,11.85
MITSUBISHI,LANCER BOX,1988,1200.0,Manual,Petrol,407000.0,Ja-Ela,2025-01-21,No Leasing,USED,Available,Available,Not_Available,Not_Available,11.0
MITSUBISHI,LANCER BOX,1985,1400.0,Manual,Petrol,440000.0,Ragama,2025-01-20,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,13.75
MITSUBISHI,LANCER BOX,1987,1400.0,Manual,Petrol,418000.0,Kurunegala,2025-01-19,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,11.5
MITSUBISHI,LANCER BOX,1980,1400.0,Manual,Petrol,495000.0,Horana,2025-01-04,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,9.5
MITSUBISHI,LANCER BOX,1980,1400.0,Manual,Petrol,495000.0,Moneragala,2025-01-04,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,8.7
MITSUBISHI,LANCER BOX,1981,1400.0,Manual,Petrol,484000.0,Welimada,2025-01-02,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,6.6
MITSUBISHI,LANCER BOX,1981,1400.0,Manual,Petrol,484000.0,Polgahawela,2025-01-02,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,10.9
MITSUBISHI,LANCER BOX,1982,1200.0,Manual,Petrol,473000.0,Balangoda,2024-12-30,No Leasing,USED,Available,Available,Not_Available,Not_Available,9.9
MITSUBISHI,LANCER BOX,1984,1822.0,Manual,Petrol,451000.0,Colombo,2024-12-30,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,6.1
MITSUBISHI,LANCER BOX,1980,1410.0,Manual,Petrol,495000.0,Padukka,2024-12-29,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,10.75
MITSUBISHI,LANCER BOX,1981,1400.0,Manual,Petrol,484000.0,Ragama,2024-12-28,No Leasing,USED,Available,Available,Available,Not_Available,12.75
MITSUBISHI,LANCER BOX,1983,1400.0,Manual,Petrol,462000.0,Kurunegala,2024-12-27,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,6.95
MITSUBISHI,LANCER BOX,1981,1400.0,Manual,Petrol,484000.0,Kurunegala,2024-12-26,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,11.75
MITSUBISHI,LANCER BOX,1981,1400.0,Manual,Petrol,484000.0,Kurunegala,2024-12-21,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,13.0
MITSUBISHI,LANCER BOX,1983,1400.0,Manual,Petrol,462000.0,Kottawa,2024-12-18,No Leasing,USED,Not_Available,Available,Available,Available,10.168181818181818
MITSUBISHI,LANCER BOX,1981,1400.0,Manual,Petrol,484000.0,Hambantota,2024-12-15,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,6.0
MITSUBISHI,LANCER BOX,1980,1400.0,Manual,Petrol,495000.0,Horana,2024-12-15,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,8.5
MITSUBISHI,LANCER BOX,1980,1400.0,Manual,Petrol,495000.0,Mirigama,2024-12-13,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,17.14910714285714
MITSUBISHI,LANCER BOX,1981,1400.0,Manual,Petrol,484000.0,Matugama,2024-12-12,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,10.75
MITSUBISHI,LANCER BOX,1980,1400.0,Manual,Petrol,495000.0,Hanwella,2024-12-12,No Leasing,USED,Available,Available,Not_Available,Not_Available,7.25
MITSUBISHI,LANCER BOX,1987,1300.0,Manual,Petrol,418000.0,Piliyandala,2024-12-07,No Leasing,USED,Available,Available,Not_Available,Not_Available,11.5
MITSUBISHI,LANCER BOX,1990,1400.0,Manual,Petrol,385000.0,Nawalapitiya,2024-12-04,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,5.5
MITSUBISHI,LANCER BOX 1.6,1982,1600.0,Manual,Petrol,473000.0,Kadawatha,2025-02-04,No Leasing,USED,Available,Available,Available,Available,8.5
MITSUBISHI,LANCER BOX 5FWD,1982,1400.0,Manual,Petrol,473000.0,Kottawa,2024-12-06,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,8.9
MITSUBISHI,LANCER BOX SL,1984,1400.0,Manual,Petrol,451000.0,Horana,2025-02-05,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,9.9
MITSUBISHI,LANCER C12,1985,1500.0,Manual,Petrol,440000.0,Colombo,2025-02-02,No Leasing,USED,Available,Available,Not_Available,Not_Available,6.9
MITSUBISHI,LANCER C12,1990,1500.0,Manual,Petrol,385000.0,Kottawa,2025-01-26,No Leasing,USED,Available,Available,Available,Available,10.65
MITSUBISHI,LANCER C12,1985,1300.0,Manual,Petrol,440000.0,Gampaha,2024-12-07,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,5.4
MITSUBISHI,LANCER C12,1985,1500.0,Manual,Petrol,440000.0,Katunayake,2024-12-04,No Leasing,USED,Available,Not_Available,Available,Not_Available,5.2
MITSUBISHI,LANCER C12,1985,1400.0,Manual,Petrol,440000.0,Colombo,2024-12-04,No Leasing,USED,Not_Available,Available,Not_Available,Not_Available,7.5
MITSUBISHI,LANCER C12 CLX,1987,1500.0,Manual,Petrol,418000.0,Colombo,2024-12-23,No Leasing,USED,Available,Available,Not_Available,Not_Available,10.75
MITSUBISHI,LANCER C12A,1986,1500.0,Manual,Petrol,429000.0,Embilipitiya,2025-02-05,No Leasing,USED,Not_Available,Available,Not_Available,Not_Available,6.9
MITSUBISHI,LANCER CB1,1995,1298.0,Manual,Petrol,330000.0,Colombo,2025-01-23,Ongoing Lease,USED,Available,Available,Not_Available,Not_Available,27.0
MITSUBISHI,LANCER CB1,1994,1300.0,Manual,Petrol,341000.0,Kadawatha,2024-12-24,No Leasing,USED,Available,Available,Not_Available,Not_Available,22.5
MITSUBISHI,LANCER CB2,1992,1500.0,Manual,Petrol,363000.0,Kurunegala,2025-01-30,No Leasing,USED,Available,Available,Available,Available,26.75
MITSUBISHI,LANCER CB3,1995,1500.0,Manual,Petrol,330000.0,Matara,2025-01-30,No Leasing,USED,Available,Available,Available,Not_Available,26.5
MITSUBISHI,LANCER CB8,1992,2000.0,Manual,Diesel,363000.0,Kurunegala,2025-01-01,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,21.5
MITSUBISHI,LANCER CB8,1992,2000.0,Manual,Diesel,363000.0,Kelaniya,2024-12-29,No Leasing,USED,Available,Available,Not_Available,Not_Available,14.5
MITSUBISHI,LANCER CK1,1999,1300.0,Manual,Petrol,286000.0,Kurunegala,2025-02-05,No Leasing,USED,Available,Available,Available,Available,31.0
MITSUBISHI,LANCER CK1,2000,1300.0,Manual,Petrol,275000.0,Mirigama,2025-02-01,No Leasing,USED,Available,Available,Available,Available,38.5
MITSUBISHI,LANCER CK1,1999,1300.0,Manual,Petrol,286000.0,Kurunegala,2025-01-31,No Leasing,USED,Available,Available,Available,Available,31.75
MITSUBISHI,LANCER CK1,1997,1300.0,Manual,Petrol,308000.0,Colombo,2025-01-18,No Leasing,USED,Not_Available,Available,Not_Available,Not_Available,32.5
MITSUBISHI,LANCER CK1,2000,1300.0,Manual,Petrol,275000.0,Maharagama,2025-01-16,No Leasing,USED,Available,Available,Available,Available,35.7
MITSUBISHI,LANCER CK1,2000,1300.0,Manual,Petrol,275000.0,Kurunegala,2025-01-12,Ongoing Lease,USED,Available,Available,Not_Available,Not_Available,32.0
MITSUBISHI,LANCER CK1,1997,1300.0,Manual,Petrol,308000.0,Negombo,2025-01-08,No Leasing,USED,Available,Available,Available,Not_Available,25.95
MITSUBISHI,LANCER CK1,1999,1300.0,Manual,Petrol,286000.0,Kadawatha,2025-01-07,No Leasing,USED,Available,Available,Not_Available,Not_Available,34.5
MITSUBISHI,LANCER CK1,1999,1300.0,Automatic,Petrol,286000.0,Matara,2025-01-05,No Leasing,USED,Available,Available,Available,Not_Available,35.95
MITSUBISHI,LANCER CK1,1998,1300.0,Manual,Petrol,297000.0,Kegalle,2025-01-21,No Leasing,USED,Available,Available,Available,Available,34.0
MITSUBISHI,LANCER CK1,2002,1300.0,Automatic,Petrol,253000.0,Kegalle,2024-12-17,No Leasing,USED,Available,Available,Available,Available,37.0
MITSUBISHI,LANCER CK2,2000,1500.0,Manual,Petrol,275000.0,Homagama,2025-02-01,No Leasing,USED,Available,Available,Available,Available,38.0
MITSUBISHI,LANCER CK2,1997,1500.0,Manual,Petrol,308000.0,Kurunegala,2025-01-17,No Leasing,USED,Not_Available,Available,Not_Available,Available,33.9
MITSUBISHI,LANCER CK2,2002,1500.0,Manual,Petrol,253000.0,Moratuwa,2025-01-09,No Leasing,USED,Available,Available,Available,Available,43.025000000000006
MITSUBISHI,LANCER CK2,1998,1500.0,Automatic,Petrol,297000.0,Panadura,2025-01-06,No Leasing,USED,Available,Available,Available,Not_Available,34.75
MITSUBISHI,LANCER CK2,2001,1500.0,Manual,Petrol,264000.0,Kalutara,2025-01-28,No Leasing,USED,Available,Available,Available,Available,37.5
MITSUBISHI,LANCER CK2,2001,1500.0,Manual,Petrol,264000.0,Kottawa,2025-01-27,No Leasing,USED,Available,Available,Available,Available,37.5
MITSUBISHI,LANCER CK2,2000,1500.0,Automatic,Petrol,275000.0,Colombo,2025-01-04,No Leasing,USED,Available,Available,Available,Available,38.0
MITSUBISHI,LANCER CK2,1997,1300.0,Automatic,Petrol,308000.0,Puttalam,2025-01-03,No Leasing,USED,Available,Available,Available,Available,34.35
MITSUBISHI,LANCER CK2 MX,2001,1500.0,Automatic,Petrol,264000.0,Ragama,2025-01-31,No Leasing,USED,Available,Available,Available,Available,39.75
MITSUBISHI,LANCER CK2 MX EFI,1998,1500.0,Manual,Petrol,297000.0,Ratnapura,2025-02-05,No Leasing,USED,Available,Available,Available,Available,40.0
MITSUBISHI,LANCER CS1,2005,1299.0,Manual,Petrol,220000.0,Colombo,2025-02-05,No Leasing,USED,Available,Available,Not_Available,Not_Available,55.75
MITSUBISHI,LANCER CS1,2008,1300.0,Manual,Petrol,187000.0,Anuradapura,2025-02-04,No Leasing,USED,Available,Available,Available,Available,61.0
MITSUBISHI,LANCER CS1,2008,1300.0,Manual,Petrol,187000.0,Nugegoda,2025-02-03,No Leasing,USED,Available,Available,Available,Available,64.9
MITSUBISHI,LANCER CS1,2008,1300.0,Manual,Petrol,187000.0,Kurunegala,2025-02-01,No Leasing,USED,Available,Not_Available,Available,Available,58.75
MITSUBISHI,LANCER CS1,2008,1300.0,Manual,Petrol,187000.0,Kurunegala,2025-01-29,No Leasing,USED,Available,Available,Available,Available,58.75
MITSUBISHI,LANCER CS1,2004,1300.0,Manual,Petrol,231000.0,Hanwella,2025-01-17,No Leasing,USED,Available,Available,Available,Available,50.5
MITSUBISHI,LANCER CS1,2001,1300.0,Manual,Petrol,264000.0,Gampaha,2025-01-13,No Leasing,USED,Available,Available,Available,Available,39.0
MITSUBISHI,LANCER CS1,2004,1300.0,Manual,Petrol,231000.0,Dehiwala-Mount-Lavinia,2025-01-12,No Leasing,USED,Available,Available,Available,Available,50.5
MITSUBISHI,LANCER CS1,2007,1300.0,Manual,Petrol,198000.0,Kesbewa,2025-01-12,No Leasing,USED,Available,Available,Available,Available,57.75
MITSUBISHI,LANCER CS1,2004,1300.0,Manual,Petrol,231000.0,Colombo,2025-01-11,No Leasing,USED,Available,Available,Available,Available,51.5
MITSUBISHI,LANCER CS1,2003,1300.0,Automatic,Petrol,242000.0,Kuliyapitiya,2025-01-11,No Leasing,USED,Available,Available,Available,Available,49.6
MITSUBISHI,LANCER CS1,2005,1300.0,Manual,Petrol,220000.0,Nittambuwa,2025-01-10,No Leasing,USED,Available,Available,Available,Available,54.0
MITSUBISHI,LANCER CS1,2003,1300.0,Manual,Petrol,242000.0,Homagama,2025-01-09,No Leasing,USED,Available,Available,Available,Available,45.0
MITSUBISHI,LANCER CS1,2007,1300.0,Automatic,Petrol,198000.0,Gampaha,2025-01-06,No Leasing,USED,Available,Available,Available,Available,58.5
MITSUBISHI,LANCER CS1,2011,1300.0,Manual,Petrol,154000.0,Colombo,2025-01-28,No Leasing,USED,Available,Available,Available,Available,61.5
MITSUBISHI,LANCER CS1,2008,1300.0,Manual,Petrol,187000.0,Homagama,2025-01-25,No Leasing,USED,Available,Available,Not_Available,Available,59.75
MITSUBISHI,LANCER CS1,2007,1350.0,Manual,Petrol,198000.0,Homagama,2025-01-22,No Leasing,USED,Available,Available,Available,Available,58.125
MITSUBISHI,LANCER CS1,2003,1300.0,Manual,Petrol,242000.0,Kalutara,2025-01-02,No Leasing,USED,Available,Available,Available,Available,37.5625
MITSUBISHI,LANCER CS1,2004,1300.0,Manual,Petrol,231000.0,Matale,2025-01-02,No Leasing,USED,Available,Available,Available,Available,53.5
MITSUBISHI,LANCER CS1,2001,1300.0,Manual,Petrol,264000.0,Colombo,2024-12-19,No Leasing,USED,Available,Available,Not_Available,Not_Available,42.5
MITSUBISHI,LANCER CS1 GLX,2008,1300.0,Automatic,Petrol,187000.0,Ambalangoda,2025-02-02,No Leasing,USED,Available,Available,Not_Available,Available,54.33333333333333
MITSUBISHI,LANCER CS1 GLX,2008,1366.0,Manual,Petrol,187000.0,Panadura,2025-02-01,No Leasing,USED,Available,Available,Available,Available,57.0
MITSUBISHI,LANCER CS1 GLX,2003,1500.0,Automatic,Petrol,242000.0,Boralesgamuwa,2025-02-01,No Leasing,USED,Available,Available,Not_Available,Available,54.95
MITSUBISHI,LANCER CS1 GLX,2008,1300.0,Manual,Petrol,187000.0,Galle,2025-02-01,No Leasing,USED,Available,Available,Available,Available,51.46874999999999
MITSUBISHI,LANCER CS1 GLX,2010,1500.0,Automatic,Petrol,165000.0,Colombo,2025-01-16,No Leasing,USED,Available,Available,Available,Available,59.51875
MITSUBISHI,LANCER CS1 GLX,2008,1300.0,Manual,Petrol,187000.0,Kandana,2024-12-30,No Leasing,USED,Available,Available,Available,Available,55.0
MITSUBISHI,LANCER CS2,2002,1500.0,Automatic,Petrol,253000.0,Colombo,2025-02-03,No Leasing,USED,Available,Available,Available,Available,53.75
MITSUBISHI,LANCER CS2,2002,1500.0,Automatic,Petrol,253000.0,Gampaha,2025-01-22,No Leasing,USED,Available,Available,Available,Available,53.75
MITSUBISHI,LANCER CS2,2022,1500.0,Automatic,Petrol,33000.0,Galle,2024-12-25,No Leasing,USED,Available,Available,Available,Available,49.5
MITSUBISHI,LANCER CS2 JDM,2008,1500.0,Automatic,Petrol,187000.0,Homagama,2025-02-02,No Leasing,USED,Available,Available,Available,Available,62.9
MITSUBISHI,LANCER CS3,2004,1600.0,Manual,Petrol,231000.0,Moratuwa,2025-02-01,Ongoing Lease,USED,Available,Available,Available,Available,53.75
MITSUBISHI,LANCER CS3,2001,1600.0,Manual,Petrol,264000.0,Kurunegala,2025-01-06,No Leasing,USED,Available,Available,Available,Available,40.0
MITSUBISHI,LANCER CS3 GLX,2001,1590.0,Manual,Petrol,264000.0,Homagama,2025-01-31,No Leasing,USED,Available,Available,Available,Available,46.95
MITSUBISHI,LANCER CS3 GLX,2001,1600.0,Manual,Petrol,264000.0,Homagama,2024-12-15,No Leasing,USED,Available,Available,Available,Available,48.9
MITSUBISHI,LANCER CS3 GLX,2011,1600.0,Automatic,Petrol,154000.0,Wennappuwa,2024-12-14,No Leasing,USED,Available,Available,Available,Available,61.5
MITSUBISHI,LANCER EVOLUTION,2001,1997.0,Manual,Petrol,264000.0,Colombo,2025-02-05,No Leasing,USED,Available,Available,Available,Not_Available,89.95
MITSUBISHI,LANCER EVOLUTION 6,2000,2000.0,Manual,Petrol,275000.0,Negombo,2025-01-14,Ongoing Lease,USED,Available,Available,Available,Available,85.0
MITSUBISHI,LANCER EX,2008,1500.0,Automatic,Petrol,187000.0,Kandy,2025-01-30,No Leasing,USED,Available,Available,Available,Available,85.0
MITSUBISHI,LANCER EX,2015,1600.0,Manual,Petrol,110000.0,Pannipitiya,2025-01-30,No Leasing,USED,Available,Available,Available,Available,109.5
MITSUBISHI,LANCER EX,2008,1500.0,Automatic,Petrol,187000.0,Homagama,2025-01-22,No Leasing,USED,Available,Available,Available,Available,85.0
MITSUBISHI,LANCER EX EVO X,2008,1500.0,Automatic,Petrol,187000.0,Kalutara,2025-01-23,No Leasing,USED,Available,Available,Available,Available,86.75
MITSUBISHI,LANCER EX GLS,2007,1500.0,Automatic,Petrol,198000.0,Kaduwela,2025-02-05,No Leasing,USED,Available,Available,Available,Not_Available,86.75
MITSUBISHI,LANCER EX GLS EVO X BODYKIT,2007,1500.0,Automatic,Petrol,198000.0,Kandy,2025-01-26,No Leasing,USED,Available,Available,Available,Available,88.5
MITSUBISHI,LANCER FIORE,1986,1500.0,Manual,Petrol,429000.0,Kaduwela,2025-02-02,No Leasing,USED,Available,Available,Not_Available,Not_Available,7.75
MITSUBISHI,LANCER FLAT,1978,1300.0,Manual,Petrol,517000.0,Kalutara,2025-01-29,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,8.5
MITSUBISHI,LANCER FLAT LIGHT,1977,1400.0,Manual,Petrol,528000.0,Matara,2025-02-05,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,6.2
MITSUBISHI,LANCER FLAT LIGHT,1977,1450.0,Manual,Petrol,528000.0,Horana,2025-01-27,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,7.8
MITSUBISHI,LANCER FLAT LIGHT WAGON EL,1982,1400.0,Manual,Petrol,473000.0,Moratuwa,2025-01-21,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,5.1
MITSUBISHI,LANCER FURY,1986,1500.0,Manual,Petrol,429000.0,Divulapitiya,2024-12-15,No Leasing,USED,Available,Available,Not_Available,Not_Available,5.85
MITSUBISHI,LANCER GLX,1988,1400.0,Manual,Petrol,407000.0,Matara,2025-01-31,No Leasing,USED,Available,Available,Available,Not_Available,10.9
MITSUBISHI,LANCER GLX,1989,1500.0,Manual,Petrol,396000.0,Galle,2025-01-18,No Leasing,USED,Available,Available,Available,Available,6.75
MITSUBISHI,LANCER GLX,1985,1500.0,Manual,Petrol,440000.0,Kalutara,2024-12-23,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,11.11111
MITSUBISHI,LANCER GLX ASP,1989,1500.0,Manual,Petrol,396000.0,Minuwangoda,2024-12-29,No Leasing,USED,Available,Available,Not_Available,Available,14.75
MITSUBISHI,LANCER GLX ASP,1990,1500.0,Manual,Petrol,385000.0,Kelaniya,2024-12-29,No Leasing,USED,Available,Available,Available,Available,11.5
MITSUBISHI,LANCER STATION WAGON,1985,1240.0,Manual,Petrol,440000.0,Kandy,2025-01-28,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,7.9
MITSUBISHI,LANCER WAGON,1984,1400.0,Manual,Petrol,451000.0,Kotte,2025-02-05,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,7.6
MITSUBISHI,LANCER WAGON,1980,1400.0,Manual,Petrol,495000.0,Colombo,2025-02-05,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,5.95
MITSUBISHI,LANCER WAGON,1983,1400.0,Manual,Petrol,462000.0,Gampaha,2025-02-01,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,6.9
MITSUBISHI,LANCER WAGON,1980,1400.0,Manual,Petrol,495000.0,Galle,2025-01-31,No Leasing,USED,Available,Available,Not_Available,Not_Available,9.9
MITSUBISHI,LANCER WAGON,1984,1400.0,Manual,Petrol,451000.0,Dankotuwa,2025-01-31,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,9.75
MITSUBISHI,LANCER WAGON,1980,1400.0,Manual,Petrol,495000.0,Piliyandala,2025-01-30,No Leasing,USED,Available,Available,Not_Available,Not_Available,4.6
MITSUBISHI,LANCER WAGON,1978,1200.0,Manual,Petrol,517000.0,Anuradapura,2025-01-30,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,7.75
MITSUBISHI,LANCER WAGON,1983,1400.0,Manual,Petrol,462000.0,Kandy,2025-01-15,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,8.0
MITSUBISHI,LANCER WAGON,1983,1400.0,Manual,Petrol,462000.0,Divulapitiya,2025-01-11,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,4.75
MITSUBISHI,LANCER WAGON,1977,1400.0,Manual,Petrol,528000.0,Moneragala,2025-01-19,No Leasing,USED,Not_Available,Available,Not_Available,Not_Available,5.5
MITSUBISHI,LANCER WAGON,1990,1300.0,Manual,Petrol,385000.0,Mirigama,2024-12-19,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,9.25
MITSUBISHI,LANCER WAGON,1980,1200.0,Manual,Petrol,495000.0,Colombo,2024-12-13,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,6.8
MITSUBISHI,LANCER WAGON,1978,1400.0,Manual,Petrol,517000.0,Puttalam,2024-12-07,No Leasing,USED,Available,Available,Not_Available,Available,3.88
MITSUBISHI,LANCER WAGON,1985,1500.0,Manual,Petrol,440000.0,Negombo,2024-12-04,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,6.25
MITSUBISHI,LANCER WAGON C11V,1986,1400.0,Manual,Petrol,429000.0,Kegalle,2025-02-01,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,8.0
MITSUBISHI,LANCER WAGON C12,1985,1400.0,Manual,Petrol,440000.0,Kandy,2024-12-26,No Leasing,USED,Available,Available,Available,Available,7.8
MITSUBISHI,LAUNCHER CK1,1999,1250.0,Manual,Petrol,286000.0,Nuwara-Eliya,2025-01-29,No Leasing,USED,Available,Available,Available,Available,32.5
MITSUBISHI,LIBERO,1996,2000.0,Automatic,Diesel,319000.0,Bandarawela,2025-01-30,No Leasing,USED,Available,Available,Available,Available,23.9
MITSUBISHI,MINICA,2000,650.0,Automatic,Petrol,275000.0,Malabe,2025-02-05,No Leasing,USED,Available,Available,Not_Available,Available,23.9
MITSUBISHI,MINICA,2000,650.0,Automatic,Petrol,275000.0,Colombo,2025-01-28,No Leasing,USED,Available,Available,Not_Available,Available,28.625
MITSUBISHI,MINICA,2004,660.0,Manual,Petrol,231000.0,Kadawatha,2025-01-28,No Leasing,USED,Available,Available,Not_Available,Not_Available,20.75
MITSUBISHI,MINICA,2004,650.0,Manual,Petrol,231000.0,Hatton,2025-01-21,No Leasing,USED,Not_Available,Available,Not_Available,Not_Available,18.5
MITSUBISHI,MINICA,2000,650.0,Automatic,Petrol,275000.0,Kaduwela,2024-12-19,No Leasing,USED,Available,Available,Not_Available,Available,23.75
MITSUBISHI,MIRAGE,2012,1200.0,Automatic,Petrol,143000.0,Colombo,2025-02-03,No Leasing,USED,Available,Available,Available,Not_Available,48.9
MITSUBISHI,MIRAGE,1992,1490.0,Manual,Petrol,363000.0,Homagama,2025-01-31,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,23.75
MITSUBISHI,MIRAGE,2002,1500.0,Automatic,Petrol,253000.0,Matara,2025-01-25,No Leasing,USED,Available,Available,Available,Available,43.0
MITSUBISHI,MIRAGE,2013,1200.0,Automatic,Petrol,132000.0,Piliyandala,2024-12-30,No Leasing,USED,Available,Available,Not_Available,Available,53.75
MITSUBISHI,MIRAGE,2012,1200.0,Automatic,Petrol,143000.0,Malabe,2024-12-28,No Leasing,USED,Available,Available,Available,Not_Available,49.9
MITSUBISHI,MIRAGE,1997,1300.0,Automatic,Petrol,308000.0,Kesbewa,2024-12-25,No Leasing,USED,Available,Available,Available,Available,30.5
MITSUBISHI,MIRAGE,2002,1500.0,Automatic,Petrol,253000.0,Colombo,2024-12-06,No Leasing,USED,Available,Available,Available,Available,43.0
MITSUBISHI,MITSUBISHI,1984,1800.0,Manual,Diesel,451000.0,Kandy,2025-02-05,No Leasing,USED,Not_Available,Available,Not_Available,Not_Available,86.0
MITSUBISHI,MITSUBISHI,2005,1500.0,Manual,Petrol,220000.0,Kurunegala,2025-01-15,No Leasing,NEW,Available,Available,Available,Available,6.95
MITSUBISHI,MITSUBISHI,2013,800.0,Automatic,Electric,132000.0,Puttalam,2025-01-27,No Leasing,USED,Available,Not_Available,Not_Available,Available,41.45
MITSUBISHI,MITSUBISHI,1987,1300.0,Manual,Petrol,418000.0,Moneragala,2025-01-25,No Leasing,USED,Available,Available,Not_Available,Not_Available,11.75
MITSUBISHI,MITSUBISHI,1996,1450.0,Manual,Petrol,319000.0,Colombo,2024-12-09,No Leasing,USED,Available,Available,Not_Available,Available,12.5
MITSUBISHI,RVR,1998,1900.0,Automatic,Diesel,297000.0,Chilaw,2025-02-04,No Leasing,USED,Available,Available,Available,Available,29.75
